Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Input Ortholog(s),Paralog count,Ortholog count,Ortholog Group
PCOAH_00009520,PCOAH_00009520-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,698,899..1,700,671(+)",Uncharacterized protein,PCYB_041370,0,55,OG6_100974
PCOAH_00009530,PCOAH_00009530-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,702,281..1,707,656(+)",Uncharacterized protein,PCYB_041360,0,53,OG6_119383
PCOAH_00009540,PCOAH_00009540-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,708,127..1,710,736(-)",Uncharacterized protein,PCYB_041350,0,66,OG6_127962
PCOAH_00009550,PCOAH_00009550-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,712,163..1,713,605(+)",Uncharacterized protein,PCYB_041340,0,56,OG6_533774
PCOAH_00009560,PCOAH_00009560-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,713,848..1,716,927(-)",Uncharacterized protein,PCYB_041330,0,45,OG6_532952
PCOAH_00009570,PCOAH_00009570-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,718,621..1,720,279(+)",ATP synthase subunit alpha,PCYB_041320,0,57,OG6_100771
PCOAH_00009580,PCOAH_00009580-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,720,480..1,724,463(-)",Uncharacterized protein,PCYB_041310,0,48,OG6_128568
PCOAH_00009590,PCOAH_00009590-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,725,270..1,725,985(-)",Uncharacterized protein,PCYB_041300,0,56,OG6_102766
PCOAH_00009600,PCOAH_00009600-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,727,411..1,728,075(+)",Uncharacterized protein,PCYB_041290,0,55,OG6_533332
PCOAH_00009610,PCOAH_00009610-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,730,454..1,732,597(+)",CAMK/CDPK protein kinase,PCYB_032120,1,55,OG6_100515
PCOAH_00009620,PCOAH_00009620-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,733,281..1,740,918(-)",Uncharacterized protein,PCYB_041270,0,41,OG6_532958
PCOAH_00009630,PCOAH_00009630-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,742,454..1,743,636(+)",40S ribosomal protein S26,PCYB_041250,0,54,OG6_100814
PCOAH_00009640,PCOAH_00009640-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,744,060..1,745,652(-)",Uncharacterized protein,PCYB_041240,0,56,OG6_102325
PCOAH_00009650,PCOAH_00009650-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,747,630..1,748,622(+)",Replication factor C,PCYB_041230,0,55,OG6_101335
PCOAH_00009660,PCOAH_00009660-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,749,356..1,750,870(+)",Uncharacterized protein,PCYB_041220,0,53,OG6_158742
PCOAH_00009670,PCOAH_00009670-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,751,520..1,754,531(-)",Uncharacterized protein,PCYB_041210,0,7,OG6r11_109249
PCOAH_00009680,PCOAH_00009680-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,756,537..1,758,206(-)",Uncharacterized protein,"PCYB_007700,PCYB_041200",0,56,OG6_102128
PCOAH_00009690,PCOAH_00009690-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,758,797..1,760,365(-)",Uncharacterized protein,PCYB_041190,0,55,OG6_101585
PCOAH_00009700,PCOAH_00009700-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,760,962..1,762,415(+)",Small nuclear ribonucleoprotein Sm D2,PCYB_041180,0,55,OG6_102323
PCOAH_00009710,PCOAH_00009710-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,763,852..1,769,353(+)",Uncharacterized protein,PCYB_041170,0,41,OG6_153994
PCOAH_00009720,PCOAH_00009720-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,785,598..1,788,057(-)",Uncharacterized protein,PCYB_041160,0,54,OG6_102543
PCOAH_00009730,PCOAH_00009730-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,791,972..1,793,333(+)",Uncharacterized protein,PCYB_041150,0,50,OG6_101495
PCOAH_00009740,PCOAH_00009740-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,795,858..1,796,286(-)",Uncharacterized protein,PCYB_041130,0,54,OG6_215317
PCOAH_00009750,PCOAH_00009750-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,797,247..1,797,929(+)",Ribosome associated membrane protein,PCYB_041120,0,54,OG6_103949
PCOAH_00009760,PCOAH_00009760-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,798,660..1,799,953(-)",Pseudouridine synthetase,"PCYB_041110,PCYB_145360,PCYB_145420",2,156,OG6_102367
PCOAH_00009770,PCOAH_00009770-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,800,948..1,803,737(-)",Replication factor C subunit 1,PCYB_041100,0,54,OG6_101059
PCOAH_00009780,PCOAH_00009780-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,805,467..1,809,751(-)",Uncharacterized protein,"PCYB_031060,PCYB_032940,PCYB_041090,PCYB_051100,PCYB_051120,PCYB_052930,PCYB_053000,PCYB_063200,PCYB_081830,PCYB_101040,PCYB_147730",4,152,OG6_215316
PCOAH_00009790,PCOAH_00009790-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,813,108..1,814,088(+)",Uncharacterized protein,PCYB_041070,0,51,OG6_533087
PCOAH_00009800,PCOAH_00009800-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,817,586..1,822,198(+)",Liver stage antigen 3,"PCYB_061070,PCYB_114790,PCYB_145430",0,27,OG6_138416
PCOAH_00009820,PCOAH_00009820-t30_1,Plasmodium coatneyi Hackeri,"CP016242:1,832,621..1,838,294(-)",Tryptophan-rich antigen,"PCYB_001050,PCYB_001060,PCYB_001240,PCYB_001790,PCYB_001970,PCYB_001980,PCYB_003190,PCYB_007540,PCYB_021080,PCYB_021180,PCYB_051060,PCYB_051080,PCYB_051090,PCYB_051140,PCYB_053750,PCYB_053760,PCYB_053780,PCYB_053790,PCYB_071030,PCYB_071040,PCYB_095330,PCYB_104170,PCYB_111040,PCYB_121070,PCYB_141050,PCYB_142820,PCYB_147680,PCYB_147690,PCYB_147710",11,482,OG6_145873
PCOAH_00009840,PCOAH_00009840-t30_1,Plasmodium coatneyi Hackeri,"CP016243:6,783..8,145(-)",KIR protein,"PCYB_001040,PCYB_001250,PCYB_032280",24,47,OG6r11_100087
PCOAH_00009860,PCOAH_00009860-t30_1,Plasmodium coatneyi Hackeri,"CP016243:12,142..13,647(-)",KIR protein,"PCYB_001040,PCYB_001250,PCYB_032280",24,47,OG6r11_100087
PCOAH_00009890,PCOAH_00009890-t30_1,Plasmodium coatneyi Hackeri,"CP016243:28,402..29,574(-)",KIR protein,"PCYB_001040,PCYB_001250,PCYB_032280",24,47,OG6r11_100087
PCOAH_00009910,PCOAH_00009910-t30_1,Plasmodium coatneyi Hackeri,"CP016243:33,968..35,373(-)",Variable surface protein Vir7-like protein,"PCYB_001040,PCYB_001250,PCYB_032280",24,47,OG6r11_100087
PCOAH_00009930,PCOAH_00009930-t30_1,Plasmodium coatneyi Hackeri,"CP016243:39,504..41,019(-)",KIR protein,"PCYB_001040,PCYB_001250,PCYB_032280",24,47,OG6r11_100087
PCOAH_00009950,PCOAH_00009950-t30_1,Plasmodium coatneyi Hackeri,"CP016243:81,446..82,573(-)",Lysophospholipase-like protein,"PCYB_001200,PCYB_002250,PCYB_011680,PCYB_011690,PCYB_051070,PCYB_053800,PCYB_104230,PCYB_141060",12,603,OG6_100231
PCOAH_00009960,PCOAH_00009960-t30_1,Plasmodium coatneyi Hackeri,"CP016243:86,671..92,163(+)",Tryptophan/threonine rich antigen,"PCYB_001050,PCYB_001060,PCYB_001240,PCYB_001790,PCYB_001970,PCYB_001980,PCYB_003190,PCYB_007540,PCYB_021080,PCYB_021180,PCYB_051060,PCYB_051080,PCYB_051090,PCYB_051140,PCYB_053750,PCYB_053760,PCYB_053780,PCYB_053790,PCYB_071030,PCYB_071040,PCYB_095330,PCYB_104170,PCYB_111040,PCYB_121070,PCYB_141050,PCYB_142820,PCYB_147680,PCYB_147690,PCYB_147710",11,482,OG6_145873
PCOAH_00009990,PCOAH_00009990-t30_1,Plasmodium coatneyi Hackeri,"CP016243:102,747..104,140(-)",Uncharacterized protein,PCYB_003270,0,35,OG6_533137
PCOAH_00010000,PCOAH_00010000-t30_1,Plasmodium coatneyi Hackeri,"CP016243:110,727..112,245(+)",Tryptophan/threonine-rich antigen,"PCYB_001050,PCYB_001060,PCYB_001240,PCYB_001790,PCYB_001970,PCYB_001980,PCYB_003190,PCYB_007540,PCYB_021080,PCYB_021180,PCYB_051060,PCYB_051080,PCYB_051090,PCYB_051140,PCYB_053750,PCYB_053760,PCYB_053780,PCYB_053790,PCYB_071030,PCYB_071040,PCYB_095330,PCYB_104170,PCYB_111040,PCYB_121070,PCYB_141050,PCYB_142820,PCYB_147680,PCYB_147690,PCYB_147710",11,482,OG6_145873
PCOAH_00010010,PCOAH_00010010-t30_1,Plasmodium coatneyi Hackeri,"CP016243:114,357..115,285(-)",Uncharacterized protein,PCYB_051150,0,43,OG6_533412
PCOAH_00010020,PCOAH_00010020-t30_1,Plasmodium coatneyi Hackeri,"CP016243:121,101..122,342(+)",Uncharacterized protein,PCYB_051160,0,10,OG6r11_105644
PCOAH_00010030,PCOAH_00010030-t30_1,Plasmodium coatneyi Hackeri,"CP016243:144,666..145,184(-)",Early transcribed membrane protein,PCYB_051170,0,51,OG6_533438
PCOAH_00010050,PCOAH_00010050-t30_1,Plasmodium coatneyi Hackeri,"CP016243:157,040..158,410(+)",Uncharacterized protein,PCYB_051190,0,57,OG6_112288
PCOAH_00010060,PCOAH_00010060-t30_1,Plasmodium coatneyi Hackeri,"CP016243:159,286..160,673(-)",U6 snRNA-associated Sm-like protein LSm8,PCYB_051200,0,55,OG6_102771
PCOAH_00010070,PCOAH_00010070-t30_1,Plasmodium coatneyi Hackeri,"CP016243:161,698..162,516(-)",Prohibitin,PCYB_051210,0,55,OG6_101926
PCOAH_00010080,PCOAH_00010080-t30_1,Plasmodium coatneyi Hackeri,"CP016243:163,689..165,442(-)",hypothetical protein,PCYB_051220,0,54,OG6_102871
PCOAH_00010090,PCOAH_00010090-t30_1,Plasmodium coatneyi Hackeri,"CP016243:166,573..171,540(-)",Uncharacterized protein,PCYB_051230,0,41,OG6_533579
PCOAH_00010100,PCOAH_00010100-t30_1,Plasmodium coatneyi Hackeri,"CP016243:173,898..174,839(+)",Uncharacterized protein,PCYB_051240,0,54,OG6_126637
PCOAH_00010120,PCOAH_00010120-t30_1,Plasmodium coatneyi Hackeri,"CP016243:180,662..183,733(-)",Uncharacterized protein,PCYB_051260,0,57,OG6_103837
PCOAH_00010130,PCOAH_00010130-t30_1,Plasmodium coatneyi Hackeri,"CP016243:185,532..187,486(+)",Uncharacterized protein,"PCYB_051270,PCYB_092260",1,111,OG6_104487
PCOAH_00010140,PCOAH_00010140-t30_1,Plasmodium coatneyi Hackeri,"CP016243:189,125..190,878(+)",Translation initiation factor eIF-2B alpha subunit,PCYB_051280,0,55,OG6_102141
PCOAH_00010150,PCOAH_00010150-t30_1,Plasmodium coatneyi Hackeri,"CP016243:192,086..193,453(+)",Inner membrane protein oxa1-2,PCYB_051290,0,55,OG6_100866
PCOAH_00010170,PCOAH_00010170-t30_1,Plasmodium coatneyi Hackeri,"CP016243:197,168..201,016(-)",Leucyl-tRNA synthetase,PCYB_051310,0,54,OG6_101393
PCOAH_00010180,PCOAH_00010180-t30_1,Plasmodium coatneyi Hackeri,"CP016243:201,758..204,439(+)",Uncharacterized protein,PCYB_051320,0,46,OG6_533236
PCOAH_00010190,PCOAH_00010190-t30_1,Plasmodium coatneyi Hackeri,"CP016243:204,668..205,842(-)",Rhomboid-like protein,"PCYB_051330,PCYB_092040",1,111,OG6_100562
PCOAH_00010200,PCOAH_00010200-t30_1,Plasmodium coatneyi Hackeri,"CP016243:208,249..209,807(+)",Protein disulfide-isomerase,PCYB_051340,0,57,OG6_100478
PCOAH_00010210,PCOAH_00010210-t30_1,Plasmodium coatneyi Hackeri,"CP016243:227,845..233,499(-)",SET domain,"PCYB_051350,PCYB_091870",1,109,OG6_100876
PCOAH_00010220,PCOAH_00010220-t30_1,Plasmodium coatneyi Hackeri,"CP016243:237,001..239,238(+)",Uncharacterized protein,PCYB_051360,0,28,OG6_532913
PCOAH_00010230,PCOAH_00010230-t30_1,Plasmodium coatneyi Hackeri,"CP016243:240,292..245,199(+)",Uncharacterized protein,PCYB_051370,0,39,OG6_533677
PCOAH_00010240,PCOAH_00010240-t30_1,Plasmodium coatneyi Hackeri,"CP016243:245,447..246,253(-)",Ribosomal protein L21,"PCYB_051380,PCYB_133520",1,110,OG6_101040
PCOAH_00010260,PCOAH_00010260-t30_1,Plasmodium coatneyi Hackeri,"CP016243:247,566..248,201(-)",Uncharacterized protein,PCYB_051390,0,54,OG6_160733
PCOAH_00010270,PCOAH_00010270-t30_1,Plasmodium coatneyi Hackeri,"CP016243:249,260..251,722(-)",Uncharacterized protein,PCYB_051400,0,13,OG6r11_103340
PCOAH_00010290,PCOAH_00010290-t30_1,Plasmodium coatneyi Hackeri,"CP016243:257,455..260,988(-)",Translation initiation factor IF-2,"PCYB_051420,PCYB_102520",1,109,OG6_100987
PCOAH_00010300,PCOAH_00010300-t30_1,Plasmodium coatneyi Hackeri,"CP016243:262,167..265,436(+)",Uncharacterized protein,PCYB_051430,0,55,OG6_101760
PCOAH_00010320,PCOAH_00010320-t30_1,Plasmodium coatneyi Hackeri,"CP016243:271,413..273,330(+)",Guanine nucleotide-binding protein,PCYB_051450,0,55,OG6_101640
PCOAH_00010330,PCOAH_00010330-t30_1,Plasmodium coatneyi Hackeri,"CP016243:274,684..275,682(+)",Uncharacterized protein,PCYB_051460,0,55,OG6_138474
PCOAH_00010340,PCOAH_00010340-t30_1,Plasmodium coatneyi Hackeri,"CP016243:276,277..279,921(-)",Ubiquitination-mediated degradation component,PCYB_051470,0,51,OG6_101833
PCOAH_00010350,PCOAH_00010350-t30_1,Plasmodium coatneyi Hackeri,"CP016243:282,347..284,188(+)",Dehydrodolichyl diphosphate synthetase,PCYB_051480,0,56,OG6_100493
PCOAH_00010360,PCOAH_00010360-t30_1,Plasmodium coatneyi Hackeri,"CP016243:284,996..286,354(-)",Uncharacterized protein,PCYB_051490,0,55,OG6_102272
PCOAH_00010370,PCOAH_00010370-t30_1,Plasmodium coatneyi Hackeri,"CP016243:288,834..290,816(+)",Uncharacterized protein,PCYB_051500,0,82,OG6_129556
PCOAH_00010380,PCOAH_00010380-t30_1,Plasmodium coatneyi Hackeri,"CP016243:294,291..318,476(+)",Ubiquitin-protein ligase 1,PCYB_051510,0,57,OG6_101783
PCOAH_00010390,PCOAH_00010390-t30_1,Plasmodium coatneyi Hackeri,"CP016243:319,833..322,629(-)",Uncharacterized protein,PCYB_051520,0,40,OG6_133999
PCOAH_00010410,PCOAH_00010410-t30_1,Plasmodium coatneyi Hackeri,"CP016243:328,259..329,521(-)",Uncharacterized protein,PCYB_051540,0,54,OG6_146166
PCOAH_00010420,PCOAH_00010420-t30_1,Plasmodium coatneyi Hackeri,"CP016243:330,599..331,495(+)",Uncharacterized protein,PCYB_051550,0,54,OG6_156435
PCOAH_00010430,PCOAH_00010430-t30_1,Plasmodium coatneyi Hackeri,"CP016243:332,249..332,506(+)",Uncharacterized protein,PCYB_051560,0,53,OG6_104546
PCOAH_00010440,PCOAH_00010440-t30_1,Plasmodium coatneyi Hackeri,"CP016243:333,150..335,139(-)",Uncharacterized protein,PCYB_051570,0,55,OG6_103057
PCOAH_00010450,PCOAH_00010450-t30_1,Plasmodium coatneyi Hackeri,"CP016243:336,486..337,499(-)",Uncharacterized protein,PCYB_051580,0,53,OG6_139518
PCOAH_00010460,PCOAH_00010460-t30_1,Plasmodium coatneyi Hackeri,"CP016243:338,171..338,638(+)",Uncharacterized protein,PCYB_051590,0,54,OG6_121103
PCOAH_00010470,PCOAH_00010470-t30_1,Plasmodium coatneyi Hackeri,"CP016243:339,301..340,238(-)",Uncharacterized protein,PCYB_051600,0,55,OG6_102124
PCOAH_00010480,PCOAH_00010480-t30_1,Plasmodium coatneyi Hackeri,"CP016243:340,830..342,235(-)",Uncharacterized protein,PCYB_051610,0,55,OG6_174303
PCOAH_00010500,PCOAH_00010500-t30_1,Plasmodium coatneyi Hackeri,"CP016243:358,178..361,198(+)",Uncharacterized protein,PCYB_051630,0,43,OG6_532549
PCOAH_00010520,PCOAH_00010520-t30_1,Plasmodium coatneyi Hackeri,"CP016243:366,258..370,292(-)",Uncharacterized protein,PCYB_051650,0,54,OG6_152391
PCOAH_00010530,PCOAH_00010530-t30_1,Plasmodium coatneyi Hackeri,"CP016243:371,561..372,677(-)",Anamorsin-like protein,PCYB_051660,0,55,OG6_102453
PCOAH_00010540,PCOAH_00010540-t30_1,Plasmodium coatneyi Hackeri,"CP016243:373,738..374,991(-)",Uncharacterized protein,PCYB_051670,0,56,OG6_139471
PCOAH_00010550,PCOAH_00010550-t30_1,Plasmodium coatneyi Hackeri,"CP016243:376,290..377,882(+)",Uncharacterized protein,PCYB_051680,0,55,OG6_533029
PCOAH_00010560,PCOAH_00010560-t30_1,Plasmodium coatneyi Hackeri,"CP016243:378,648..380,834(+)",Uncharacterized protein,PCYB_051690,0,55,OG6_136413
PCOAH_00010570,PCOAH_00010570-t30_1,Plasmodium coatneyi Hackeri,"CP016243:380,951..384,527(-)",Uncharacterized protein,PCYB_051700,0,53,OG6_533253
PCOAH_00010580,PCOAH_00010580-t30_1,Plasmodium coatneyi Hackeri,"CP016243:385,832..387,076(-)",Uncharacterized protein,PCYB_051710,0,55,OG6_151531
PCOAH_00010590,PCOAH_00010590-t30_1,Plasmodium coatneyi Hackeri,"CP016243:388,025..390,433(+)",Uncharacterized protein,PCYB_051720,0,44,OG6_532909
PCOAH_00010600,PCOAH_00010600-t30_1,Plasmodium coatneyi Hackeri,"CP016243:391,508..392,464(-)",Oxoglutarate/malate translocator protein,PCYB_051730,0,55,OG6_101430
PCOAH_00010610,PCOAH_00010610-t30_1,Plasmodium coatneyi Hackeri,"CP016243:394,188..396,269(-)",DnaJ protein,PCYB_051740,0,55,OG6_125520
PCOAH_00010620,PCOAH_00010620-t30_1,Plasmodium coatneyi Hackeri,"CP016243:397,112..397,527(+)",Uncharacterized protein,PCYB_051750,0,53,OG6_179336
PCOAH_00010630,PCOAH_00010630-t30_1,Plasmodium coatneyi Hackeri,"CP016243:398,407..399,738(+)",Lipoate-protein ligase,PCYB_051760,0,55,OG6_101396
PCOAH_00010640,PCOAH_00010640-t30_1,Plasmodium coatneyi Hackeri,"CP016243:401,096..402,751(+)",Uncharacterized protein,PCYB_051770,0,55,OG6_533725
PCOAH_00010650,PCOAH_00010650-t30_1,Plasmodium coatneyi Hackeri,"CP016243:403,334..405,614(-)",Uncharacterized protein,PCYB_051780,0,55,OG6_105308
PCOAH_00010660,PCOAH_00010660-t30_1,Plasmodium coatneyi Hackeri,"CP016243:407,247..411,930(-)",Histone acetyltransferase gcn5,PCYB_051790,0,54,OG6_101489
PCOAH_00010670,PCOAH_00010670-t30_1,Plasmodium coatneyi Hackeri,"CP016243:415,825..417,127(+)",Rna-binding protein,"PCYB_051800,PCYB_061630",1,89,OG6_137418
PCOAH_00010680,PCOAH_00010680-t30_1,Plasmodium coatneyi Hackeri,"CP016243:418,750..420,131(+)",Uncharacterized protein,PCYB_051810,0,55,OG6_102929
PCOAH_00010690,PCOAH_00010690-t30_1,Plasmodium coatneyi Hackeri,"CP016243:421,171..425,050(+)",Serine/threonine protein kinase,PCYB_051820,0,53,OG6_532954
PCOAH_00010700,PCOAH_00010700-t30_1,Plasmodium coatneyi Hackeri,"CP016243:427,037..427,276(+)",Uncharacterized protein,"PCYB_051830,PCYB_102360",2,118,OG6_130134
PCOAH_00010710,PCOAH_00010710-t30_1,Plasmodium coatneyi Hackeri,"CP016243:427,290..430,163(+)",Uncharacterized protein,"PCYB_051830,PCYB_102360",2,118,OG6_130134
PCOAH_00010720,PCOAH_00010720-t30_1,Plasmodium coatneyi Hackeri,"CP016243:430,695..431,696(-)",Uncharacterized protein,PCYB_051840,0,57,OG6_102288
PCOAH_00010730,PCOAH_00010730-t30_1,Plasmodium coatneyi Hackeri,"CP016243:433,373..435,169(+)",Uncharacterized protein,PCYB_051850,0,53,OG6_533198
PCOAH_00010740,PCOAH_00010740-t30_1,Plasmodium coatneyi Hackeri,"CP016243:435,618..438,119(-)",Uncharacterized protein,PCYB_051860,0,56,OG6_100992
PCOAH_00010750,PCOAH_00010750-t30_1,Plasmodium coatneyi Hackeri,"CP016243:440,824..442,096(+)",Outer arm dynein light chain 2,PCYB_051870,0,55,OG6_103843
PCOAH_00010760,PCOAH_00010760-t30_1,Plasmodium coatneyi Hackeri,"CP016243:442,205..444,435(-)",Uncharacterized protein,PCYB_051880,0,57,OG6_532600
PCOAH_00010770,PCOAH_00010770-t30_1,Plasmodium coatneyi Hackeri,"CP016243:446,327..446,793(+)",Uncharacterized protein,PCYB_051890,0,55,OG6_102408
PCOAH_00010780,PCOAH_00010780-t30_1,Plasmodium coatneyi Hackeri,"CP016243:446,918..451,396(-)",Uncharacterized protein,PCYB_051900,0,27,OG6_533207
PCOAH_00010790,PCOAH_00010790-t30_1,Plasmodium coatneyi Hackeri,"CP016243:452,381..453,112(+)",Uncharacterized protein,PCYB_051910,0,55,OG6_150664
PCOAH_00010800,PCOAH_00010800-t30_1,Plasmodium coatneyi Hackeri,"CP016243:453,305..455,190(-)",50S ribosomal protein L4,PCYB_051920,0,55,OG6_101056
PCOAH_00010810,PCOAH_00010810-t30_1,Plasmodium coatneyi Hackeri,"CP016243:455,501..456,786(+)",Uncharacterized protein,PCYB_051930,0,55,OG6_149551
PCOAH_00010820,PCOAH_00010820-t30_1,Plasmodium coatneyi Hackeri,"CP016243:457,122..457,667(-)",Protein-transport protein sec61 beta 1 subunit,PCYB_051940,0,55,OG6_103007
PCOAH_00010830,PCOAH_00010830-t30_1,Plasmodium coatneyi Hackeri,"CP016243:459,250..459,949(-)",Ribosomal protein L22e,PCYB_051950,0,55,OG6_101015
PCOAH_00010840,PCOAH_00010840-t30_1,Plasmodium coatneyi Hackeri,"CP016243:461,491..463,140(-)",Uncharacterized protein,PCYB_051960,0,54,OG6_101503
PCOAH_00010850,PCOAH_00010850-t30_1,Plasmodium coatneyi Hackeri,"CP016243:464,053..464,751(+)",Uncharacterized protein,PCYB_051970,0,54,OG6_101493
PCOAH_00010860,PCOAH_00010860-t30_1,Plasmodium coatneyi Hackeri,"CP016243:466,070..467,021(-)",Uncharacterized protein,PCYB_051980,0,52,OG6_532777
PCOAH_00010870,PCOAH_00010870-t30_1,Plasmodium coatneyi Hackeri,"CP016243:471,135..473,921(+)",ATP-dependent RNA helicase prh1,PCYB_051990,0,57,OG6_151105
PCOAH_00010880,PCOAH_00010880-t30_1,Plasmodium coatneyi Hackeri,"CP016243:474,147..474,788(-)",Uncharacterized protein,PCYB_052000,0,55,OG6_118066
PCOAH_00010890,PCOAH_00010890-t30_1,Plasmodium coatneyi Hackeri,"CP016243:476,173..478,741(-)",CMGC/GSK protein kinase,PCYB_052010,0,36,OG6_533267
PCOAH_00010900,PCOAH_00010900-t30_1,Plasmodium coatneyi Hackeri,"CP016243:481,118..483,206(-)",Uncharacterized protein,PCYB_052020,0,64,OG6_109963
PCOAH_00010910,PCOAH_00010910-t30_1,Plasmodium coatneyi Hackeri,"CP016243:486,940..491,517(+)",Uncharacterized protein,PCYB_052030,0,34,OG6_533243
PCOAH_00010920,PCOAH_00010920-t30_1,Plasmodium coatneyi Hackeri,"CP016243:492,505..494,712(+)",Uncharacterized protein,PCYB_052040,0,48,OG6_533101
PCOAH_00010930,PCOAH_00010930-t30_1,Plasmodium coatneyi Hackeri,"CP016243:495,157..498,437(-)",2-oxoglutarate dehydrogenase E1 component mitochondrial,PCYB_052050,0,56,OG6_100311
PCOAH_00010940,PCOAH_00010940-t30_1,Plasmodium coatneyi Hackeri,"CP016243:500,042..501,654(-)",Uncharacterized protein,PCYB_052060,0,55,OG6_112393
PCOAH_00010970,PCOAH_00010970-t30_1,Plasmodium coatneyi Hackeri,"CP016243:536,252..538,540(-)",KIR protein,"PCYB_003120,PCYB_007670,PCYB_123430",36,9,OG6r11_100227
PCOAH_00010980,PCOAH_00010980-t30_1,Plasmodium coatneyi Hackeri,"CP016243:552,114..554,234(-)",Uncharacterized protein,PCYB_052070,0,44,OG6_532899
PCOAH_00010990,PCOAH_00010990-t30_1,Plasmodium coatneyi Hackeri,"CP016243:555,421..556,953(-)",Uncharacterized protein,PCYB_052080,0,55,OG6_533285
PCOAH_00011010,PCOAH_00011010-t30_1,Plasmodium coatneyi Hackeri,"CP016243:563,248..565,080(+)",Phosphatidylglycerophosphate synthase,PCYB_052100,0,54,OG6_102888
PCOAH_00011020,PCOAH_00011020-t30_1,Plasmodium coatneyi Hackeri,"CP016243:566,555..568,161(+)",Uncharacterized protein,PCYB_052110,0,53,OG6_215339
PCOAH_00011030,PCOAH_00011030-t30_1,Plasmodium coatneyi Hackeri,"CP016243:569,404..574,958(+)",Atp-dependent helicase,PCYB_052120,0,57,OG6_101779
PCOAH_00011040,PCOAH_00011040-t30_1,Plasmodium coatneyi Hackeri,"CP016243:576,001..576,838(+)",U6 snRNA-associated Sm-like protein LSm3,PCYB_052130,0,54,OG6_101597
PCOAH_00011060,PCOAH_00011060-t30_1,Plasmodium coatneyi Hackeri,"CP016243:584,863..586,491(+)",Uncharacterized protein,PCYB_052150,0,56,OG6_140451
PCOAH_00011070,PCOAH_00011070-t30_1,Plasmodium coatneyi Hackeri,"CP016243:588,327..589,563(+)",Uncharacterized protein,PCYB_052160,0,54,OG6_146115
PCOAH_00011080,PCOAH_00011080-t30_1,Plasmodium coatneyi Hackeri,"CP016243:590,575..593,516(-)",Uncharacterized protein,PCYB_002230,0,67,OG6_101806
PCOAH_00011090,PCOAH_00011090-t30_1,Plasmodium coatneyi Hackeri,"CP016243:594,535..596,559(-)",MAC/perforin,PCYB_052170,0,56,OG6_533561
PCOAH_00011100,PCOAH_00011100-t30_1,Plasmodium coatneyi Hackeri,"CP016243:597,172..599,673(-)",Uncharacterized protein,PCYB_052180,0,55,OG6_533052
PCOAH_00011110,PCOAH_00011110-t30_1,Plasmodium coatneyi Hackeri,"CP016243:600,766..602,757(-)",Uncharacterized protein,PCYB_052190,0,55,OG6_533768
