"Gene ID","source_id","Organism","Genomic Location (Gene)","Product Description","Input Ortholog(s)","Paralog count","Ortholog count","Ortholog Group"
"PCYB_041100","PCYB_041100-t26_1","Plasmodium cynomolgi strain B","DF157096:49,435..52,246(+)","replication factor C subunit 1","PCOAH_00009770","0","54","OG6_101059"
"PCYB_041110","PCYB_041110-t26_1","Plasmodium cynomolgi strain B","DF157096:53,995..55,124(+)","pseudouridine synthetase","PCOAH_00009760,PCOAH_00053990,PCOAH_00054040","2","156","OG6_102367"
"PCYB_041120","PCYB_041120-t26_1","Plasmodium cynomolgi strain B","DF157096:55,896..56,433(-)","ribosome associated membrane protein RAMP4","PCOAH_00009750","0","54","OG6_103949"
"PCYB_041130","PCYB_041130-t26_1","Plasmodium cynomolgi strain B","DF157096:57,655..58,083(+)","hypothetical protein","PCOAH_00009740","0","54","OG6_215317"
"PCYB_041150","PCYB_041150-t26_1","Plasmodium cynomolgi strain B","DF157096:60,702..62,063(-)","hypothetical protein","PCOAH_00009730","0","50","OG6_101495"
"PCYB_041160","PCYB_041160-t26_1","Plasmodium cynomolgi strain B","DF157096:67,317..69,046(+)","chromatin-binding protein","PCOAH_00009720","0","54","OG6_102543"
"PCYB_041170","PCYB_041170-t26_1","Plasmodium cynomolgi strain B","DF157096:70,266..76,670(-)","hypothetical protein","PCOAH_00009710","0","41","OG6_153994"
"PCYB_041180","PCYB_041180-t26_1","Plasmodium cynomolgi strain B","DF157096:78,494..79,034(-)","small nuclear ribonucleoprotein Sm D2","PCOAH_00009700","0","55","OG6_102323"
"PCYB_041190","PCYB_041190-t26_1","Plasmodium cynomolgi strain B","DF157096:80,611..82,209(+)","DEAD/DEAH box helicase","PCOAH_00009690","0","55","OG6_101585"
"PCYB_041200","PCYB_041200-t26_1","Plasmodium cynomolgi strain B","DF157096:83,081..83,950(+)","rRNA methylase","PCOAH_00009680","1","55","OG6_102128"
"PCYB_041210","PCYB_041210-t26_1","Plasmodium cynomolgi strain B","DF157096:86,884..90,295(+)","hypothetical protein","PCOAH_00009670","0","7","OG6r11_109249"
"PCYB_041220","PCYB_041220-t26_1","Plasmodium cynomolgi strain B","DF157096:91,110..92,778(-)","hypothetical protein","PCOAH_00009660","0","53","OG6_158742"
"PCYB_041230","PCYB_041230-t26_1","Plasmodium cynomolgi strain B","DF157096:93,557..94,939(-)","replication factor C subunit 2","PCOAH_00009650","0","55","OG6_101335"
"PCYB_041240","PCYB_041240-t26_1","Plasmodium cynomolgi strain B","DF157096:96,735..98,396(+)","hypothetical protein","PCOAH_00009640","0","56","OG6_102325"
"PCYB_041250","PCYB_041250-t26_1","Plasmodium cynomolgi strain B","DF157096:99,101..99,424(-)","40S ribosomal protein S26","PCOAH_00009630","0","54","OG6_100814"
"PCYB_041270","PCYB_041270-t26_1","Plasmodium cynomolgi strain B","DF157096:103,708..109,575(+)","hypothetical protein","PCOAH_00009620","0","41","OG6_532958"
"PCYB_041290","PCYB_041290-t26_1","Plasmodium cynomolgi strain B","DF157096:116,183..117,223(-)","hypothetical protein","PCOAH_00009600","0","55","OG6_533332"
"PCYB_041300","PCYB_041300-t26_1","Plasmodium cynomolgi strain B","DF157096:118,948..119,654(+)","clathrin coat assembly protein AP17","PCOAH_00009590","0","56","OG6_102766"
"PCYB_041310","PCYB_041310-t26_1","Plasmodium cynomolgi strain B","DF157096:120,754..124,980(+)","hypothetical protein","PCOAH_00009580","0","48","OG6_128568"
"PCYB_041320","PCYB_041320-t26_1","Plasmodium cynomolgi strain B","DF157096:125,295..126,974(-)","ATP synthase alpha chain","PCOAH_00009570","0","57","OG6_100771"
"PCYB_041330","PCYB_041330-t26_1","Plasmodium cynomolgi strain B","DF157096:129,545..132,888(+)","hypothetical protein","PCOAH_00009560","0","45","OG6_532952"
"PCYB_041340","PCYB_041340-t26_1","Plasmodium cynomolgi strain B","DF157096:133,228..134,870(-)","hypothetical protein","PCOAH_00009550","0","56","OG6_533774"
"PCYB_041350","PCYB_041350-t26_1","Plasmodium cynomolgi strain B","DF157096:136,556..138,349(+)","hypothetical protein","PCOAH_00009540","0","66","OG6_127962"
"PCYB_041360","PCYB_041360-t26_1","Plasmodium cynomolgi strain B","DF157096:139,049..144,935(-)","hypothetical protein","PCOAH_00009530","0","53","OG6_119383"
"PCYB_041370","PCYB_041370-t26_1","Plasmodium cynomolgi strain B","DF157096:148,020..149,564(-)","MtN3/saliva family","PCOAH_00009520","0","55","OG6_100974"
"PCYB_041380","PCYB_041380-t26_1","Plasmodium cynomolgi strain B","DF157096:152,163..157,125(-)","hypothetical protein","PCOAH_00009510","0","42","OG6_532597"
"PCYB_041390","PCYB_041390-t26_1","Plasmodium cynomolgi strain B","DF157096:158,231..160,375(-)","vacuolar protein sorting-associated protein 45","PCOAH_00009500","0","55","OG6_101522"
"PCYB_041410","PCYB_041410-t26_1","Plasmodium cynomolgi strain B","DF157096:165,623..166,363(+)","hypothetical protein","PCOAH_00009480","0","54","OG6_105961"
"PCYB_041420","PCYB_041420-t26_1","Plasmodium cynomolgi strain B","DF157096:167,359..170,351(+)","hypothetical protein","PCOAH_00009470","0","42","OG6_533600"
"PCYB_041430","PCYB_041430-t26_1","Plasmodium cynomolgi strain B","DF157096:170,743..175,950(-)","helicase","PCOAH_00009450","0","57","OG6_101122"
"PCYB_041440","PCYB_041440-t26_1","Plasmodium cynomolgi strain B","DF157096:177,548..179,688(+)","DHHC zinc finger domain containing protein","PCOAH_00009440","0","54","OG6_104274"
"PCYB_041450","PCYB_041450-t26_1","Plasmodium cynomolgi strain B","DF157096:182,220..184,025(+)","origin recognition complex subunit 5","PCOAH_00009430","0","55","OG6_185965"
"PCYB_041460","PCYB_041460-t26_1","Plasmodium cynomolgi strain B","DF157096:184,596..188,869(-)","DNA-directed RNA polymerase II 135 kDa polypeptide","PCOAH_00006960,PCOAH_00009420","1","153","OG6_100190"
"PCYB_041470","PCYB_041470-t26_1","Plasmodium cynomolgi strain B","DF157096:190,697..192,230(+)","hypothetical protein","PCOAH_00012610,PCOAH_00029520,PCOAH_00048280,PCOAH_00051190","2","199","OG6_130353"
"PCYB_041490","PCYB_041490-t26_1","Plasmodium cynomolgi strain B","DF157096:197,192..199,909(+)","hypothetical protein","PCOAH_00009400","0","51","OG6_139461"
"PCYB_041500","PCYB_041500-t26_1","Plasmodium cynomolgi strain B","DF157096:200,915..201,619(-)","hypothetical protein","PCOAH_00009390","0","55","OG6_106172"
"PCYB_041510","PCYB_041510-t26_1","Plasmodium cynomolgi strain B","DF157096:203,994..206,042(+)","RING zinc finger protein","PCOAH_00009380","0","60","OG6_102038"
"PCYB_041520","PCYB_041520-t26_1","Plasmodium cynomolgi strain B","DF157096:208,363..211,071(+)","ATP-dependent acyl-CoA synthetase","PCOAH_00009370,PCOAH_00029100,PCOAH_00052790","2","446","OG6_100152"
"PCYB_041530","PCYB_041530-t26_1","Plasmodium cynomolgi strain B","DF157096:212,308..217,819(-)","hypothetical protein","PCOAH_00009360","0","40","OG6_171386"
"PCYB_041540","PCYB_041540-t26_1","Plasmodium cynomolgi strain B","DF157096:219,985..224,304(-)","hypothetical protein","PCOAH_00009350","0","26","OG6_532626"
"PCYB_041550","PCYB_041550-t26_1","Plasmodium cynomolgi strain B","DF157096:227,686..230,187(+)","hypothetical protein","PCOAH_00009340","0","57","OG6_532815"
"PCYB_041570","PCYB_041570-t26_1","Plasmodium cynomolgi strain B","DF157096:240,807..241,712(-)","hypothetical protein","PCOAH_00009320","0","55","OG6_533367"
"PCYB_041580","PCYB_041580-t26_1","Plasmodium cynomolgi strain B","DF157096:243,659..245,975(+)","hypothetical protein","PCOAH_00009310","0","55","OG6_132248"
"PCYB_041600","PCYB_041600-t26_1","Plasmodium cynomolgi strain B","DF157096:252,080..252,897(+)","50S ribosomal protein L13","PCOAH_00009290","0","54","OG6_101118"
"PCYB_041610","PCYB_041610-t26_1","Plasmodium cynomolgi strain B","DF157096:255,155..260,211(+)","hypothetical protein","PCOAH_00009280","0","57","OG6_101250"
"PCYB_041620","PCYB_041620-t26_1","Plasmodium cynomolgi strain B","DF157096:260,744..264,018(-)","T-complex protein 1 theta subunit","PCOAH_00009270","0","55","OG6_102087"
"PCYB_041650","PCYB_041650-t26_1","Plasmodium cynomolgi strain B","DF157096:270,816..271,505(-)","hypothetical protein","PCOAH_00009240","0","56","OG6_104377"
"PCYB_041660","PCYB_041660-t26_1","Plasmodium cynomolgi strain B","DF157096:273,427..281,664(+)","hypothetical protein","PCOAH_00009230","0","46","OG6_532415"
"PCYB_041670","PCYB_041670-t26_1","Plasmodium cynomolgi strain B","DF157096:282,785..284,422(+)","hypothetical protein","PCOAH_00009220","0","54","OG6_115977"
"PCYB_041680","PCYB_041680-t26_1","Plasmodium cynomolgi strain B","DF157096:284,675..286,346(-)","serine/threonine protein kinase","PCOAH_00009210","0","56","OG6_132854"
"PCYB_041690","PCYB_041690-t26_1","Plasmodium cynomolgi strain B","DF157096:287,664..288,271(+)","hypothetical protein","PCOAH_00009200","0","102","OG6_125519"
"PCYB_041700","PCYB_041700-t26_1","Plasmodium cynomolgi strain B","DF157096:289,693..290,785(-)","heat shock protein","PCOAH_00002360,PCOAH_00009190,PCOAH_00047590","1","172","OG6_100302"
"PCYB_041710","PCYB_041710-t26_1","Plasmodium cynomolgi strain B","DF157096:293,113..293,595(-)","hypothetical protein","PCOAH_00009180","0","56","OG6_146145"
"PCYB_041720","PCYB_041720-t26_1","Plasmodium cynomolgi strain B","DF157096:295,533..296,751(-)","Leu/Phe-tRNA protein transferase","PCOAH_00009080","0","58","OG6_108194"
"PCYB_041730","PCYB_041730-t26_1","Plasmodium cynomolgi strain B","DF157096:297,889..300,932(-)","hypothetical protein","PCOAH_00009070","0","52","OG6_533426"
"PCYB_041740","PCYB_041740-t26_1","Plasmodium cynomolgi strain B","DF157096:303,999..304,853(+)","hypothetical protein","PCOAH_00009060","0","55","OG6_533042"
"PCYB_041750","PCYB_041750-t26_1","Plasmodium cynomolgi strain B","DF157096:305,245..306,576(-)","SPATR protein","PCOAH_00009050","0","56","OG6_179325"
"PCYB_041760","PCYB_041760-t26_1","Plasmodium cynomolgi strain B","DF157096:307,717..319,486(-)","hypothetical protein","PCOAH_00009040","0","46","OG6_533497"
"PCYB_041770","PCYB_041770-t26_1","Plasmodium cynomolgi strain B","DF157096:321,929..333,019(+)","hypothetical protein","PCOAH_00009030","0","54","OG6_533473"
"PCYB_041780","PCYB_041780-t26_1","Plasmodium cynomolgi strain B","DF157096:334,023..335,385(-)","eukaryotic peptide chain release factor subunit 1","PCOAH_00009020","0","55","OG6_100994"
"PCYB_041790","PCYB_041790-t26_1","Plasmodium cynomolgi strain B","DF157096:338,316..339,260(+)","50S ribosomal protein L7/L12","PCOAH_00009010,PCOAH_00029150","1","108","OG6_100766"
"PCYB_041810","PCYB_041810-t26_1","Plasmodium cynomolgi strain B","DF157096:347,911..349,258(-)","GDP-fucose transporter","PCOAH_00008990","0","56","OG6_104078"
"PCYB_041820","PCYB_041820-t26_1","Plasmodium cynomolgi strain B","DF157096:350,603..351,924(+)","hypothetical protein","PCOAH_00008980","0","54","OG6_134004"
"PCYB_041830","PCYB_041830-t26_1","Plasmodium cynomolgi strain B","DF157096:352,097..353,872(-)","asparagine - tRNA ligase","PCOAH_00008970,PCOAH_00030810","1","110","OG6_101288"
"PCYB_041840","PCYB_041840-t26_1","Plasmodium cynomolgi strain B","DF157096:355,602..358,120(-)","serine/threonine-specific protein kinase","PCOAH_00040940","1","58","OG6_100006"
"PCYB_041850","PCYB_041850-t26_1","Plasmodium cynomolgi strain B","DF157096:360,291..363,181(-)","hypothetical protein","PCOAH_00008940","0","13","OG6_105793"
"PCYB_041860","PCYB_041860-t26_1","Plasmodium cynomolgi strain B","DF157096:364,653..368,877(-)","hypothetical protein","PCOAH_00008930","0","57","OG6_131042"
"PCYB_041870","PCYB_041870-t26_1","Plasmodium cynomolgi strain B","DF157096:370,624..372,978(+)","beta-ketoacyl-acyl carrier protein synthase III precursor","PCOAH_00008920","0","54","OG6_105131"
"PCYB_041880","PCYB_041880-t26_1","Plasmodium cynomolgi strain B","DF157096:374,185..375,887(+)","hypothetical protein","PCOAH_00008910","0","51","OG6_138000"
"PCYB_041890","PCYB_041890-t26_1","Plasmodium cynomolgi strain B","DF157096:376,846..377,583(+)","small GTPase rab5","PCOAH_00008900","0","54","OG6_171408"
"PCYB_041900","PCYB_041900-t26_1","Plasmodium cynomolgi strain B","DF157096:378,104..381,352(-)","hypothetical protein","PCOAH_00008890","0","54","OG6_533160"
"PCYB_041910","PCYB_041910-t26_1","Plasmodium cynomolgi strain B","DF157096:392,615..393,535(+)","hypothetical protein","PCOAH_00008880","0","52","OG6_532396"
"PCYB_041920","PCYB_041920-t26_1","Plasmodium cynomolgi strain B","DF157096:397,722..398,753(+)","hypothetical protein","PCOAH_00008870","0","53","OG6_533710"
"PCYB_041930","PCYB_041930-t26_1","Plasmodium cynomolgi strain B","DF157096:399,735..400,679(-)","syntaxin","PCOAH_00008860,PCOAH_00048230","1","109","OG6_100497"
"PCYB_041940","PCYB_041940-t26_1","Plasmodium cynomolgi strain B","DF157096:403,570..405,491(+)","hypothetical protein","PCOAH_00005970,PCOAH_00008850","1","107","OG6_120245"
"PCYB_041950","PCYB_041950-t26_1","Plasmodium cynomolgi strain B","DF157096:406,039..409,461(-)","hypothetical protein","PCOAH_00008840","0","50","OG6_532866"
"PCYB_041960","PCYB_041960-t26_1","Plasmodium cynomolgi strain B","DF157096:410,855..411,457(-)","hypothetical protein","PCOAH_00008830","0","54","OG6_103648"
"PCYB_041970","PCYB_041970-t26_1","Plasmodium cynomolgi strain B","DF157096:412,625..414,249(+)","transporter","PCOAH_00008820,PCOAH_00016570,PCOAH_00016580","1","114","OG6_105412"
"PCYB_041980","PCYB_041980-t26_1","Plasmodium cynomolgi strain B","DF157096:416,621..423,486(+)","hypothetical protein","PCOAH_00008810","0","42","OG6_532595"
"PCYB_041990","PCYB_041990-t26_1","Plasmodium cynomolgi strain B","DF157096:424,373..425,300(-)","60S ribosomal protein L37a","PCOAH_00008800","0","56","OG6_100717"
"PCYB_042000","PCYB_042000-t26_1","Plasmodium cynomolgi strain B","DF157096:427,107..427,355(-)","transport protein SEC61 gamma subunit","PCOAH_00008790","0","55","OG6_101625"
"PCYB_042010","PCYB_042010-t26_1","Plasmodium cynomolgi strain B","DF157096:431,377..433,039(+)","eIF-4A-like DEAD family RNA helicase","PCOAH_00008780","0","55","OG6_101150"
"PCYB_042020","PCYB_042020-t26_1","Plasmodium cynomolgi strain B","DF157096:436,282..437,712(+)","hypothetical protein","PCOAH_00008770","0","40","OG6_145182"
"PCYB_042030","PCYB_042030-t26_1","Plasmodium cynomolgi strain B","DF157096:438,659..443,267(+)","amine transporter","PCOAH_00008760","0","55","OG6_117850"
"PCYB_042050","PCYB_042050-t26_1","Plasmodium cynomolgi strain B","DF157096:447,390..449,469(+)","hypothetical protein","PCOAH_00008740","0","56","OG6_102304"
"PCYB_042070","PCYB_042070-t26_1","Plasmodium cynomolgi strain B","DF157096:451,851..453,831(+)","hypothetical protein","PCOAH_00008720","0","58","OG6_102545"
"PCYB_042080","PCYB_042080-t26_1","Plasmodium cynomolgi strain B","DF157096:456,056..458,547(+)","phospholipase A2","PCOAH_00008710","0","55","OG6_144769"
"PCYB_042100","PCYB_042100-t26_1","Plasmodium cynomolgi strain B","DF157096:470,362..477,141(-)","sexual stage antigen s48/45 domain containing protein","PCOAH_00006000,PCOAH_00008700,PCOAH_00030970,PCOAH_00035500","3","220","OG6_160720"
"PCYB_042110","PCYB_042110-t26_1","Plasmodium cynomolgi strain B","DF157096:478,672..479,693(-)","hypothetical protein","PCOAH_00008690","0","56","OG6_533623"
"PCYB_042120","PCYB_042120-t26_1","Plasmodium cynomolgi strain B","DF157096:479,914..482,420(+)","hypothetical protein","PCOAH_00008680","0","56","OG6_103646"
"PCYB_042130","PCYB_042130-t26_1","Plasmodium cynomolgi strain B","DF157096:482,815..484,110(-)","ribosome releasing factor","PCOAH_00008670,PCOAH_00012420","1","111","OG6_101101"
"PCYB_042140","PCYB_042140-t26_1","Plasmodium cynomolgi strain B","DF157096:485,591..486,380(-)","acyl carrier protein 4 chloroplast precursor","PCOAH_00008660","0","55","OG6_100820"
"PCYB_042160","PCYB_042160-t26_1","Plasmodium cynomolgi strain B","DF157096:496,717..501,042(-)","hypothetical protein","PCOAH_00008640","0","45","OG6_138488"
"PCYB_042170","PCYB_042170-t26_1","Plasmodium cynomolgi strain B","DF157096:502,352..503,248(+)","RNA-binding protein","PCOAH_00008630","0","55","OG6_102159"
"PCYB_042180","PCYB_042180-t26_1","Plasmodium cynomolgi strain B","DF157096:503,736..511,015(-)","hypothetical protein","PCOAH_00008620","0","59","OG6_104702"
"PCYB_042190","PCYB_042190-t26_1","Plasmodium cynomolgi strain B","DF157096:512,993..516,593(+)","serine-repeat antigen","PCOAH_00008610","10","443","OG6_126098"
"PCYB_042200","PCYB_042200-t26_1","Plasmodium cynomolgi strain B","DF157096:517,780..521,884(+)","serine-repeat antigen","PCOAH_00008610","10","443","OG6_126098"
"PCYB_042210","PCYB_042210-t26_1","Plasmodium cynomolgi strain B","DF157096:524,314..527,924(+)","serine-repeat antigen","PCOAH_00008610","10","443","OG6_126098"
"PCYB_042220","PCYB_042220-t26_1","Plasmodium cynomolgi strain B","DF157096:528,811..532,597(+)","serine-repeat antigen","PCOAH_00008610","10","443","OG6_126098"
"PCYB_042230","PCYB_042230-t26_1","Plasmodium cynomolgi strain B","DF157096:533,668..537,328(+)","serine-repeat antigen","PCOAH_00008610","10","443","OG6_126098"
"PCYB_042240","PCYB_042240-t26_1","Plasmodium cynomolgi strain B","DF157096:539,802..543,710(+)","serine-repeat antigen","PCOAH_00008610","10","443","OG6_126098"
"PCYB_042270","PCYB_042270-t26_1","Plasmodium cynomolgi strain B","DF157096:551,204..555,062(+)","serine-repeat antigen","PCOAH_00008610","10","443","OG6_126098"
"PCYB_042280","PCYB_042280-t26_1","Plasmodium cynomolgi strain B","DF157096:556,134..560,074(+)","serine-repeat antigen","PCOAH_00008610","10","443","OG6_126098"
"PCYB_042290","PCYB_042290-t26_1","Plasmodium cynomolgi strain B","DF157096:561,711..565,472(+)","serine-repeat antigen","PCOAH_00008610","10","443","OG6_126098"
"PCYB_042300","PCYB_042300-t26_1","Plasmodium cynomolgi strain B","DF157096:566,603..570,428(+)","serine-repeat antigen","PCOAH_00008610","10","443","OG6_126098"
"PCYB_042310","PCYB_042310-t26_1","Plasmodium cynomolgi strain B","DF157096:572,534..575,913(+)","serine-repeat antigen","PCOAH_00008610","10","443","OG6_126098"
"PCYB_042320","PCYB_042320-t26_1","Plasmodium cynomolgi strain B","DF157096:577,690..578,142(+)","iron-sulfur cluster assembly accessory protein","PCOAH_00008600","0","55","OG6_101909"
"PCYB_042330","PCYB_042330-t26_1","Plasmodium cynomolgi strain B","DF157096:578,910..584,336(-)","hypothetical protein","PCOAH_00008590","0","54","OG6_170897"
"PCYB_042350","PCYB_042350-t26_1","Plasmodium cynomolgi strain B","DF157096:590,279..591,739(+)","merozoite surface protein 5","PCOAH_00008580","0","43","OG6_532523"
"PCYB_042360","PCYB_042360-t26_1","Plasmodium cynomolgi strain B","DF157096:592,590..594,337(-)","adenylosuccinate lyase","PCOAH_00008570","0","56","OG6_100666"
"PCYB_042370","PCYB_042370-t26_1","Plasmodium cynomolgi strain B","DF157096:594,924..595,432(+)","transcription factor","PCOAH_00008560","0","55","OG6_101491"
"PCYB_042400","PCYB_042400-t26_1","Plasmodium cynomolgi strain B","DF157096:613,190..614,812(-)","transporter","PCOAH_00008530","0","54","OG6_107635"
"PCYB_042410","PCYB_042410-t26_1","Plasmodium cynomolgi strain B","DF157096:617,242..618,484(-)","SufE-like protein","PCOAH_00008520","0","56","OG6_101206"
"PCYB_042420","PCYB_042420-t26_1","Plasmodium cynomolgi strain B","DF157096:619,684..624,274(+)","DNA repair endonuclease","PCOAH_00008510","0","55","OG6_101242"
"PCYB_042430","PCYB_042430-t26_1","Plasmodium cynomolgi strain B","DF157096:624,762..627,429(-)","26S proteasome regulatory subunit","PCOAH_00008500","0","54","OG6_101799"
"PCYB_042440","PCYB_042440-t26_1","Plasmodium cynomolgi strain B","DF157096:630,323..631,128(+)","PH domain containing protein","PCOAH_00008490","0","55","OG6_110240"
"PCYB_042450","PCYB_042450-t26_1","Plasmodium cynomolgi strain B","DF157096:631,521..632,803(-)","hypothetical protein","PCOAH_00008480","0","55","OG6_533294"
